id,p_ship
6bf91aea1.jpg,1.0782605e-05
3f4257f0b.jpg,0.00025179656
2d98bfb49.jpg,0.002117667
735722ecf.jpg,0.00060403603
b5935eee6.jpg,0.0021548036
042e0dde3.jpg,0.021212373
cfc320dba.jpg,1.0282644e-05
d6f3649e3.jpg,5.3891134e-05
e6ad7b985.jpg,0.00014339044
5bf736273.jpg,0.49914747
88ad7836a.jpg,0.003945596
c67846556.jpg,0.00015551709
d103fe48b.jpg,0.0009939263
d4f15f0e6.jpg,0.0053748577
5a69d0001.jpg,0.00095021504
5dec53b03.jpg,0.0010314112
1fb566107.jpg,0.026575599
eaa6bf097.jpg,0.41098687
eba94d6ac.jpg,0.0017441813
9aba0c667.jpg,0.95605963
700d7bf1a.jpg,0.00025226068
5e25df49a.jpg,0.002301233
53e688c6c.jpg,0.07444392
61a802dc1.jpg,0.78896654
cf192bee7.jpg,0.99990606
10aa58f12.jpg,0.002947552
f426e06ce.jpg,0.039887358
9f8555ec7.jpg,0.00019062877
8ef76ba0f.jpg,0.00038653513
05b3b9b70.jpg,0.9284193
d3576e7ce.jpg,0.11000823
eb69c4d0b.jpg,0.0039154585
97fe6a3ac.jpg,0.0016349385
289631314.jpg,0.00020313624
4b964393c.jpg,0.01513897
e512b09ca.jpg,0.0008504507
26a002c08.jpg,0.02647642
ac4c96102.jpg,0.00021264654
9dbb3a0ec.jpg,0.0029368615
2ed449e56.jpg,0.0011266029
fc377b424.jpg,0.0048294114
2c5fbb0b9.jpg,7.10084e-05
a849538d5.jpg,0.9760995
11b1ed5fc.jpg,0.97967815
7d5ffe8ea.jpg,0.0003187524
7c29268a8.jpg,0.006779993
1281986c1.jpg,0.0010561203
d9693c928.jpg,0.0019640678
2a5825451.jpg,6.55896e-05
9a5c3f746.jpg,0.9966672
26b7fca59.jpg,0.00078871474
dfaa6d12b.jpg,0.0007628867
38af7927c.jpg,0.99961144
4cf5d7df1.jpg,0.0004973472
fdfc6c5ac.jpg,0.041824598
dd751e52f.jpg,0.022032607
58fee18e9.jpg,0.0015502983
dd599e466.jpg,0.99020374
4c74651d7.jpg,0.014851147
391ed8564.jpg,0.29177386
a6f656aed.jpg,0.00046998876
de0ea368d.jpg,0.00014147357
7cfda1caa.jpg,0.004575963
b81502ae0.jpg,0.00053163385
5f8379a04.jpg,0.12865992
8b15a4a5d.jpg,0.004323105
60fa83424.jpg,0.0008414971
0e0c3e3e2.jpg,6.1023224e-05
bf814c985.jpg,0.0028274325
721242386.jpg,0.00019622657
f8e4717f3.jpg,0.06886904
e81530523.jpg,0.0006981031
105ed775a.jpg,0.0008608355
69771b668.jpg,0.99927545
5cb875b2a.jpg,0.00015439649
cd35c2a0b.jpg,6.119444e-05
0ef681bae.jpg,0.00461321
74fd795af.jpg,0.0068825604
0f3bd68a4.jpg,0.00065484724
e901937d7.jpg,0.002184262
64efb988d.jpg,0.00019415384
09b8b01e6.jpg,0.12448531
9ecea5e72.jpg,0.007984884
d2c90c6b6.jpg,0.9757651
a898a62ca.jpg,0.00570469
09df32d99.jpg,0.0039808233
df44c7906.jpg,0.00866009
cdaa4a83b.jpg,0.0004197426
1c4efd48b.jpg,0.99685663
9c54c0d3c.jpg,0.011034441
dd3611765.jpg,0.99802905
7fcf1f9a7.jpg,0.005459752
73cd5de23.jpg,1.9122754e-05
314b8de78.jpg,0.13647962
2790f74df.jpg,0.04632508
e3621d771.jpg,0.0026283185
3818abe8a.jpg,0.9957046
5a18732bc.jpg,0.79443294
4687188fc.jpg,0.0007055071
3be132e2b.jpg,0.10297886
e40155df1.jpg,0.00036260087
7df5f2c77.jpg,0.00018826166
243ebe830.jpg,0.0020298182
f198be2d7.jpg,0.7603658
f271d4bd5.jpg,0.00039811348
15b00daf6.jpg,0.00028934245
e2a970184.jpg,0.0010748894
622a0ef1c.jpg,0.002080125
24750739e.jpg,0.00015206123
53c4b777e.jpg,0.9995321
1bd2e596c.jpg,0.017624076
a26d52e29.jpg,0.58905154
32add6ea8.jpg,0.0023003265
7a5c53340.jpg,0.9984948
72ac462c3.jpg,0.1146196
8cedcdd79.jpg,0.97352946
86b9c20b4.jpg,0.046808977
19edc0f39.jpg,0.00054441486
be6dd2217.jpg,9.6671945e-05
7aa2ba094.jpg,6.936428e-05
3da91ed2b.jpg,2.417301e-05
994db02bd.jpg,0.00016141681
e648c6931.jpg,0.0029696345
a0a57482b.jpg,0.4226073
2cee15bcd.jpg,0.00021412109
300f81be8.jpg,0.63799816
8a9ac3214.jpg,0.006700729
f53695516.jpg,0.12372422
1945c72e0.jpg,0.0009637926
3da956b0f.jpg,0.013492695
dfc379573.jpg,0.004954054
5b3534b10.jpg,0.00033026113
4cb4e02c1.jpg,0.0006681929
fd1a2afe6.jpg,0.42718846
ba2a49f2d.jpg,0.0035712416
b3b3de8c8.jpg,0.00533463
bdd1f4ca4.jpg,0.00021224964
57e4f9aef.jpg,0.007213374
dfe4791f2.jpg,3.9591574e-05
3ff56a64e.jpg,8.018759e-05
5efc0ad23.jpg,0.9905707
871fff5bb.jpg,0.07769719
bd96e95f1.jpg,0.0005006092
56b9122b2.jpg,0.8282125
e380dc476.jpg,0.0011271741
7dc5712c7.jpg,0.9984586
06c4a9ff6.jpg,4.5543904e-05
c681cc147.jpg,0.9926682
c94e312cf.jpg,0.999576
04d7b82e1.jpg,0.006629823
f4ee71bfc.jpg,3.597374e-05
b409c8cd3.jpg,0.0019443494
92d9ae59f.jpg,0.99587935
7fd4cea2b.jpg,0.6474542
03384fef9.jpg,0.0013488545
0a3f789b2.jpg,0.0009175653
279ce258b.jpg,9.156714e-05
f1e7ef2e6.jpg,0.00017995998
6da60dd79.jpg,0.0005885352
a281430f3.jpg,0.05737267
b210fc815.jpg,0.0030178612
25310f908.jpg,8.948618e-05
5eacc9bc4.jpg,0.3806895
415b4526c.jpg,0.00041159167
0a4cad0e8.jpg,0.99966294
ac61d941a.jpg,0.36296016
427a5c958.jpg,0.0023129003
fb3e540c8.jpg,0.13532805
ff4b740ff.jpg,0.00030745319
93f74d0d0.jpg,0.0048440336
7ebb8dfc8.jpg,0.064866155
228b96a7a.jpg,0.0012877263
5f714de89.jpg,0.0001426256
249ef7d5d.jpg,0.0017631187
77b7b4f5c.jpg,0.99744004
b9a0d3da9.jpg,0.00033489012
66a568ee4.jpg,0.10911746
a59f50df2.jpg,0.0005598081
20774111f.jpg,2.8191609e-05
2bba22a59.jpg,0.002305301
bf0e15a08.jpg,0.0008849139
14a27a7e5.jpg,0.53291136
07150a92b.jpg,0.002409292
0c40bf610.jpg,0.9968949
0802cda5e.jpg,0.0013704527
6042cb905.jpg,0.09579004
7a23ba7b2.jpg,0.0020455762
6d7b9e24f.jpg,0.00044988474
2707cc86a.jpg,0.0010257591
8bc7d6302.jpg,0.032478437
fa2fba272.jpg,0.2902887
dde767f2d.jpg,0.0064281737
4210ee64a.jpg,0.0007044455
85f93e39d.jpg,0.0015850993
605673bc0.jpg,0.98797035
4a0becfd2.jpg,0.009501802
e7c98c267.jpg,0.9664552
714787535.jpg,0.006645167
4cf0a3e3b.jpg,0.7598336
dbddfaa19.jpg,0.0331794
6bcf84554.jpg,0.8436184
d2517be63.jpg,0.002103481
d2bdc7200.jpg,0.00047770608
c68c07ca7.jpg,0.0048370375
db1cffc52.jpg,0.0016411246
ad116aafb.jpg,0.00016235857
aaded6047.jpg,0.31306654
544a3692c.jpg,0.0001490382
ce7198be2.jpg,3.4205994e-05
edb354cf4.jpg,0.0033977663
948a1e839.jpg,0.0005830734
f8bc71ae4.jpg,0.0022089044
b8c46d163.jpg,0.08062829
aef0175ab.jpg,0.96616733
1411c3f57.jpg,4.1583517e-05
132ceef3b.jpg,2.7798935e-05
d23609b4b.jpg,0.0002365879
aa03514f5.jpg,0.9993069
3dc13c6e2.jpg,0.010692673
6e5e28bba.jpg,0.0001663263
c07be8642.jpg,0.0009905061
c65158333.jpg,0.005798583
1f5f439d7.jpg,0.0004971613
e9413c97c.jpg,6.815148e-05
bae38ff47.jpg,0.04451299
5af718a98.jpg,0.00037659175
e9a7e509f.jpg,3.1766096e-05
92ae369ab.jpg,0.00055718626
48fde548a.jpg,0.00032185804
586a0df03.jpg,0.01080431
b972c16b7.jpg,0.0010823766
4a5af8a77.jpg,0.000319737
93beac43b.jpg,0.011011587
ac462e444.jpg,0.0001743906
7eaa909f0.jpg,0.0011886243
7c96a042b.jpg,0.9662139
045029812.jpg,0.9422232
b11db3972.jpg,0.80626553
bc612a959.jpg,7.029815e-05
bd45e3980.jpg,0.9980802
c49583b33.jpg,0.0044893865
806f7e750.jpg,0.0002971541
307239bbc.jpg,0.0040342086
b744a4d55.jpg,0.40899128
b5f2088ae.jpg,0.8976945
ce697a00e.jpg,0.00014186985
e8eeccf51.jpg,0.00050839304
e6c952bd5.jpg,0.9986569
559637b04.jpg,0.2660799
232483b48.jpg,0.00017926113
8375487da.jpg,0.00095681637
dc3e86629.jpg,0.00010732935
7f93d68c5.jpg,0.00070527976
7d9f30f84.jpg,0.00061615877
caa6143b4.jpg,0.074047245
635abb3cd.jpg,0.0008702977
43d899c5a.jpg,0.08182914
3da602d4d.jpg,0.0032060477
bad60758c.jpg,0.9977133
a3cc90d70.jpg,0.000801076
dafb913e4.jpg,0.00020563917
cf2f4d611.jpg,8.234047e-05
54d5d8995.jpg,0.99894863
4a88bfeed.jpg,0.011266282
856a3250a.jpg,0.0034273393
0cae0108d.jpg,0.0015390174
d9412895e.jpg,0.0037254577
9bd3052a6.jpg,0.749778
3b237b5bd.jpg,0.026849613
eedfded6d.jpg,0.00022952525
409441aac.jpg,0.00014622218
4d1813b0a.jpg,0.004791006
e2afb5856.jpg,0.0018326654
cd7a4e490.jpg,0.0010961682
44ffa0ba2.jpg,0.15862842
3bc46aaf1.jpg,7.763217e-05
98006e456.jpg,0.068237305
95d069f45.jpg,0.00016816994
0283920f8.jpg,0.038578406
87f2c1445.jpg,0.00013397106
bec483bc7.jpg,0.0057226713
f6e3990f9.jpg,0.00067820464
256c3e961.jpg,0.0020435923
9749a5930.jpg,0.0006744122
208b25b93.jpg,0.99622464
cd5648387.jpg,0.00051273557
74984a300.jpg,0.003657396
ce69faa4b.jpg,0.7581269
46f6e8e80.jpg,4.28652e-05
b4a2ddd5d.jpg,0.023362514
b83df81e4.jpg,0.006469061
10119bad2.jpg,0.0043721315
8929153a4.jpg,0.042548135
86ae95697.jpg,3.831445e-05
46b62dd6e.jpg,0.0028444387
66286c0dc.jpg,0.0053970134
04f0be191.jpg,0.00041847935
aed82cf11.jpg,0.00043893082
e883dc5ec.jpg,0.0011494588
05a20977a.jpg,0.00016951041
5c48e22ee.jpg,0.000601878
8a1444503.jpg,0.9924938
7c5631bfb.jpg,0.00028402737
700db6a12.jpg,0.008202532
5cf11a6c6.jpg,0.0026268023
7927ea8a4.jpg,0.99808687
a64b7a205.jpg,0.0011256321
34565d427.jpg,0.006136474
d29879fb9.jpg,0.00269008
a0ddef6c7.jpg,6.885606e-05
070431486.jpg,0.0026145186
a8d2dc59c.jpg,0.00092872087
b9045ba7a.jpg,0.0011326567
3b2dcdb9a.jpg,0.00024718908
a51399e95.jpg,0.00094512635
a33fb546d.jpg,0.00022132965
f317ff546.jpg,0.018365873
5c5c9c40b.jpg,0.00063744886
90e3ece42.jpg,3.9596936e-05
e367e27e4.jpg,0.0009065753
36ed2334d.jpg,2.7553446e-05
c9daa092b.jpg,2.1384589e-05
b11e1bbec.jpg,0.0002860108
d14da7353.jpg,0.0015722285
42f272b67.jpg,0.98658085
7aee1f59b.jpg,0.00010914271
16bb0e62b.jpg,0.9690587
e10de833e.jpg,0.026827985
912fbb1e7.jpg,0.00682238
4b3abafd8.jpg,0.78315204
009751652.jpg,0.99359286
296f45217.jpg,0.05244968
b57dbf992.jpg,0.010531487
b2b0ed029.jpg,0.00092747377
f3c18f3f8.jpg,0.043604743
dc53d169a.jpg,0.009365979
fb78eafc4.jpg,0.01420653
5a68c6275.jpg,0.001298977
0febbada7.jpg,0.0013938096
81959eeff.jpg,0.9954359
a1dc60824.jpg,0.09932425
70f9dd480.jpg,0.01286651
31bff38d0.jpg,0.0053971885
282fbe8f4.jpg,0.39506042
96c5ba0f1.jpg,0.9422275
c384b15aa.jpg,0.0030916028
daaa55869.jpg,0.0013120786
90ce49abe.jpg,0.016076121
a2d2d9d0b.jpg,0.6754276
edd1e87cd.jpg,0.0014685309
89267ee43.jpg,7.880381e-05
9e69d2e3f.jpg,0.23755544
a688c0136.jpg,0.002648478
06793fc2f.jpg,0.003663697
0f1debfbb.jpg,0.022762954
7978b46f2.jpg,0.0069742375
e9f5e0d0c.jpg,0.00086803857
c3b57128a.jpg,0.0012475615
22e01656f.jpg,0.011690314
5e7c1ad0d.jpg,0.48994654
755cb381e.jpg,0.00036280046
785350ffb.jpg,1.6215254e-05
289e04aa0.jpg,0.054997902
30c44cb45.jpg,0.00039502437
d00b9b464.jpg,0.000344193
3a9b0b473.jpg,0.9453168
bcf743696.jpg,0.00013107384
56290b7c2.jpg,0.00062438333
8225b1cd1.jpg,0.00076819764
48314a0f9.jpg,0.029315922
5748a386c.jpg,0.14241335
0be317511.jpg,0.0013638925
5be14604e.jpg,0.0005175562
d947281f2.jpg,9.835729e-05
cf8dfda7b.jpg,0.0020546294
42e43280b.jpg,7.4692245e-05
0cd9471ff.jpg,0.0022248696
494fe1867.jpg,0.98864305
ab20daf52.jpg,0.6150346
16c7a0fb4.jpg,0.0010713995
278b4d33b.jpg,0.3888082
16ae9016b.jpg,0.00078698364
47c606417.jpg,0.00016940504
9a4f4faef.jpg,0.0004083532
03ebc111f.jpg,0.00051690236
5281da482.jpg,0.006584267
6959c8d74.jpg,0.0012048591
0fca679be.jpg,0.00046148553
55bbb8a45.jpg,0.0021455812
c6adf711b.jpg,7.8027566e-05
b274bc8c1.jpg,0.00080734043
d1a530148.jpg,0.000962514
e1c24fbe5.jpg,5.7909452e-05
977f4e995.jpg,0.99848026
43544ab30.jpg,0.00053305895
d2ceed505.jpg,0.0004635072
edcc6cfe3.jpg,0.0071188966
cf0c8a83b.jpg,0.036918458
2c165733e.jpg,0.1639246
7bc754807.jpg,0.00020445786
0300b0b80.jpg,0.004482849
575f08435.jpg,0.99274564
f03042aef.jpg,0.0018650192
c38d0dff6.jpg,0.00020708409
c59ac0124.jpg,0.00018209814
da1546728.jpg,0.8089737
37aa54dcb.jpg,0.014040208
87ba47a88.jpg,0.0048286053
110c08b80.jpg,0.0023761755
fa0fb3469.jpg,0.0006518552
d122ec0a4.jpg,1.1782333e-05
2d3b3b414.jpg,0.00013930016
2e220755d.jpg,0.9975937
93466b413.jpg,0.0017528156
47d7290f7.jpg,0.00022637186
fe95413d0.jpg,0.00096242863
63afc32a6.jpg,0.00048543437
166a10b42.jpg,0.99877125
262017e3e.jpg,0.031330973
ace1f39ae.jpg,0.000881656
4c7e8d24b.jpg,0.003302695
d658d06db.jpg,0.0002819052
da3e1aeed.jpg,0.99831104
8c025ae3d.jpg,0.00047556832
a93e58517.jpg,0.00026645156
91c9e1adb.jpg,0.0008261014
a23b4c428.jpg,0.0033917767
7656e348b.jpg,0.9464298
64d4d6ee0.jpg,0.0006570276
efa83170c.jpg,0.00016856252
bc29417d6.jpg,0.006315934
6b7578b2a.jpg,0.00056234305
d846c52d1.jpg,0.9978891
822fc8aee.jpg,0.0003395714
b220e675f.jpg,0.00082493626
c88731964.jpg,0.0020291677
fd8970b8c.jpg,0.0006045971
d90e65afb.jpg,0.00370603
96f6c9789.jpg,0.00018526836
074cdd370.jpg,0.99782443
fe2a74a22.jpg,0.002519139
baa8b05bc.jpg,0.007619884
760ac1ba7.jpg,0.006610365
f8c114c9d.jpg,7.757985e-05
2760b202d.jpg,0.00089859037
73b513828.jpg,0.0004116301
1042cfbc6.jpg,0.0013108515
d9e9cd55e.jpg,0.00030409996
8869abfcf.jpg,0.0007239911
efad9d735.jpg,0.0038612508
2a5a746df.jpg,0.0028951429
65d079e5f.jpg,0.9972731
de9bd5592.jpg,0.0005514669
dbcc2a387.jpg,0.0005967939
33f3b24c2.jpg,0.0009351952
88e34a21f.jpg,0.9118154
7ff06a45b.jpg,0.96531576
89ffdeb90.jpg,4.7054375e-05
d57cbc218.jpg,0.0019498811
049443b78.jpg,0.0020493527
2c5fbc7ce.jpg,0.016373547
f1087ee2c.jpg,6.661537e-05
ccfc2738e.jpg,0.0004160107
cafaff51a.jpg,0.0030773084
d3bb6dd50.jpg,5.2236264e-05
2786a877a.jpg,0.79539514
2877e21e2.jpg,0.006582735
60768804f.jpg,0.0002574506
039ee8867.jpg,0.0045070346
183910245.jpg,0.00018461877
1f2598d50.jpg,0.03185179
a13763474.jpg,0.00077326235
010396a0e.jpg,0.9997521
4aeb97c71.jpg,0.0009102364
a754b26ea.jpg,0.0016501817
1e411ce5d.jpg,0.0013161579
fbebeb7dd.jpg,0.0045477673
316040a59.jpg,0.00023555072
9f03b707d.jpg,0.003133789
866d26ac1.jpg,0.00014630574
5cb719e9c.jpg,0.00020003594
08b87be87.jpg,0.010277067
2d578df0a.jpg,0.0033106196
554fd5047.jpg,0.03303039
0457e286f.jpg,0.0005857802
3f129e3bd.jpg,0.0381828
11347e9ca.jpg,0.00027405523
377387a75.jpg,0.009921885
48de42c08.jpg,4.548296e-05
c060e6c46.jpg,0.03619115
977c15bb5.jpg,0.9939274
2126080a3.jpg,0.00042216072
448d26533.jpg,0.0004117481
76e5f5901.jpg,0.683969
fa93c1f32.jpg,0.00016363649
3082f2cfd.jpg,0.0006137253
e8220f228.jpg,0.0045913677
443062922.jpg,0.00044727305
d17afda7c.jpg,0.0049131135
c7822826e.jpg,0.00017679628
4a8c67eed.jpg,9.2036666e-05
cefd396b5.jpg,0.0010363837
8a0060f88.jpg,0.9983284
7ee7b9cbd.jpg,3.2043405e-05
bfe6b7ba5.jpg,0.0011593278
bad5a10b9.jpg,0.9993372
b84c7fb15.jpg,0.018566962
0fc11028e.jpg,0.0016641356
02e5cfabd.jpg,0.00016909126
377b6c950.jpg,7.6269025e-06
f80b6074e.jpg,0.011359811
fe0a3d0f9.jpg,0.0001856975
ae125defd.jpg,0.00048097412
6eab9f467.jpg,0.00026700762
edded71a5.jpg,0.0028110398
6d22b73a3.jpg,4.069181e-05
4fd60b5b2.jpg,0.99178255
064fc8657.jpg,0.00014992032
cf84f8fbf.jpg,0.00039646192
0f8bb5838.jpg,0.00041448566
07536c7f9.jpg,0.00080361794
7e180d4b3.jpg,0.021762382
21e455c5d.jpg,0.00017795789
f1115ff3b.jpg,0.0009115685
a444dc05d.jpg,0.0005444706
c24c187d6.jpg,0.0031802019
a4146c021.jpg,0.0037401638
f5cb9da00.jpg,0.00022910819
b12bdfcf5.jpg,0.0007882463
ea47b7b1f.jpg,0.0003216313
371833d04.jpg,0.017484173
b90f66bc2.jpg,0.0149818715
4af619118.jpg,0.0012458696
0f5a5f7e2.jpg,0.013771575
4ca0b0a59.jpg,0.00037722292
1d730a350.jpg,0.0075645307
b3b3956cf.jpg,0.35454008
66272868f.jpg,0.05181012
3227444bd.jpg,0.00034634068
fb7e4eb30.jpg,0.95264345
563550af6.jpg,0.001190382
334ac50d0.jpg,0.004142863
200d84561.jpg,0.00022368036
984488bc1.jpg,0.00016894346
a25d54318.jpg,0.0006050998
9c8b6c697.jpg,0.39258093
11ef020f7.jpg,0.081429824
eff784f33.jpg,0.003917373
758900391.jpg,0.00024151454
ed550bcf1.jpg,8.31704e-05
faad01dd3.jpg,0.80834514
4143d1363.jpg,0.9994256
3eed87945.jpg,0.00012007222
294d2aa9f.jpg,7.5040094e-05
cae1a24e3.jpg,0.0037765398
3de119c71.jpg,0.00077888573
92e289297.jpg,0.012117472
f33784a75.jpg,0.99753755
2e678d0a9.jpg,0.0015344515
54a8c0efe.jpg,0.00048694407
f81f84d4f.jpg,0.00077962555
fd7d94ff8.jpg,0.06860225
f04e185e3.jpg,0.008298683
58a3b4a96.jpg,0.0057296283
4d45186b1.jpg,0.0020164426
5a790df8e.jpg,0.03017326
ce48560a6.jpg,0.00037033448
41c139679.jpg,0.94841295
173fdaf66.jpg,0.001119707
aa9e152ac.jpg,0.29152986
33d88ac91.jpg,0.00051223947
fa1592711.jpg,0.00039534434
0563d1335.jpg,0.00091867906
555ad057a.jpg,1.6805427e-05
86d53e219.jpg,0.00023161594
af0f942d2.jpg,0.018011186
d8a087786.jpg,0.00037172437
e3d38f26a.jpg,0.007282672
437142484.jpg,0.00011576419
780db0e8f.jpg,0.0074722315
22e9b6a2e.jpg,0.00034775605
bb9c88945.jpg,0.0007386952
326834355.jpg,0.0013054485
3bff8ead6.jpg,6.772309e-05
06e91b242.jpg,0.0018230606
f34ca940b.jpg,2.7879913e-05
a03f9598d.jpg,0.99657905
9d7960241.jpg,0.0001001335
06009f7b6.jpg,0.061174463
2ce33d909.jpg,9.790266e-05
6c839a27b.jpg,0.0067506596
886fc8ce0.jpg,5.583094e-05
6ecb052da.jpg,0.9426221
d2ecb59da.jpg,0.018836206
1418420aa.jpg,0.0034549944
ba178e128.jpg,0.0014322097
1521848ff.jpg,0.012190959
0c3ae0ffc.jpg,2.0930693e-05
6c97d3979.jpg,0.00025167965
529ac6688.jpg,0.00019379237
0d478d034.jpg,0.9753241
22c51373e.jpg,0.00018477236
e5c22698c.jpg,0.00023608237
5cdcafd24.jpg,0.0009037818
599bd10c7.jpg,0.9262664
7aac5aa68.jpg,0.016035125
f18afa35e.jpg,0.0024146815
553da98db.jpg,4.7647056e-05
5b39d7c43.jpg,0.0001015395
2b893da35.jpg,0.001400316
f9f30500f.jpg,5.337281e-05
076315664.jpg,0.0025854316
c15bc94b1.jpg,0.46378016
06953a116.jpg,0.002401748
f3fa5625b.jpg,2.1189942e-05
752c401f4.jpg,0.0017063254
15f7e1714.jpg,0.0004935164
73efb07af.jpg,0.0022544363
a01e80532.jpg,0.9967563
0abe2383b.jpg,0.0012093371
b860e430b.jpg,0.0011536627
b013c8a8a.jpg,0.00020120686
d294f9780.jpg,0.6057782
95b23f898.jpg,0.00018291689
ccd18e302.jpg,0.079963
4dae62c74.jpg,0.783025
6dffc1342.jpg,0.0014984136
d5c5d9727.jpg,0.00050657836
3faa84cb6.jpg,0.7149352
c9b907fda.jpg,0.0008784583
4be5d4c66.jpg,0.00048569738
d3bad0176.jpg,0.002394812
d5b52e7a1.jpg,0.00075065397
c4e9c4df6.jpg,0.000952169
20ffe869f.jpg,0.93498296
f959435c3.jpg,0.0005225483
481bc12f4.jpg,0.0032528017
461b244eb.jpg,0.0008948119
edc3b4ba5.jpg,0.016135763
382a2dfe2.jpg,1.7615597e-05
2875175f0.jpg,0.00022319877
bed595930.jpg,0.12951168
4ba137e5c.jpg,0.00091981434
75de79e8c.jpg,0.9992617
fb38a7c2b.jpg,0.00087036495
3985ecd2e.jpg,0.97848356
a589d48ee.jpg,0.000615383
d0b586c61.jpg,9.552573e-05
6a63a89a3.jpg,0.0006583165
dd1e86ced.jpg,0.00048404705
0c5bf1395.jpg,0.64043635
018f88616.jpg,0.0004894764
3a12dc6a0.jpg,0.001671409
af89215a3.jpg,0.003457999
87f5091b9.jpg,0.00013016288
31c7acd78.jpg,0.98749936
253460f7a.jpg,0.0059149405
7fe296f83.jpg,0.86868423
e1064beb5.jpg,0.9990851
eb10ff939.jpg,8.936252e-05
595a6d71b.jpg,0.011165805
9ba2eb725.jpg,0.45175058
1354dff14.jpg,0.003134925
a4329c9c1.jpg,0.99660426
25eaf60b8.jpg,0.010602624
11507cfd1.jpg,0.97877765
0d0f6f2f1.jpg,0.0037944298
ed0170c47.jpg,2.9173792e-05
a903251c1.jpg,0.00042500743
db2eff8b2.jpg,0.0006077839
3ac84d276.jpg,0.0029426368
daaca924e.jpg,0.9779298
d68d10cc6.jpg,0.99863076
b917de4f9.jpg,0.018441536
38d825457.jpg,0.016606051
ee62001f6.jpg,0.010048242
ea8e34f9f.jpg,0.00054160005
5a9c30425.jpg,0.0006757062
02328d9d4.jpg,0.00049367285
f24446ff6.jpg,0.0003363556
7e6a347c2.jpg,4.4554778e-05
bb40c6541.jpg,0.008135534
3da615c19.jpg,0.002665821
18fdf822f.jpg,0.0005352055
96f8779b7.jpg,0.0019197296
4b17c823a.jpg,0.9879239
6bf946673.jpg,0.39380372
2ba2c9596.jpg,0.9611092
4aa3c1b81.jpg,0.00023606345
491a7e71a.jpg,0.0011364269
95613185b.jpg,0.8648064
741b04bce.jpg,0.60678715
6c042506a.jpg,0.00016559445
7b7501fe2.jpg,5.6821777e-05
d229ef789.jpg,0.00027419275
d6e43d7f0.jpg,0.00035470762
fa4b9ea02.jpg,0.00024905798
5512b7cfd.jpg,0.0004769834
172a766ad.jpg,0.0012470441
b1a0c5c44.jpg,0.0017293146
b75d0ffd3.jpg,0.0012116871
